,subj,stimType,stimPos,resp,rt,initWheelPos,finalWheelPos,tone,flanker,cue,cuePos,trialNum,phase,bias,sex,hand,age,acc,err,rt_mean,rt_clean
256,RT_6-1,Right,6,Right,565,-56,-29,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,565.0
257,RT_6-1,Left,6,Left,466,0,-1,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,466.0
258,RT_6-1,Right,4,Right,399,32,33,None,None,y,4.0,1,experiment,rt,Other,Right,20,1,0,538.4375,399.0
259,RT_6-1,Left,7,Left,664,0,0,None,Incongruent,y,7.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,664.0
260,RT_6-1,Left,3,Left,532,-36,-34,None,Incongruent,y,3.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,532.0
261,RT_6-1,Left,5,Left,699,35,27,None,Incongruent,y,5.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,699.0
262,RT_6-1,Left,1,Left,534,-40,-38,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,534.0
263,RT_6-1,Right,5,Right,562,35,32,None,Incongruent,y,5.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,562.0
264,RT_6-1,Left,2,Left,499,-39,-40,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,499.0
265,RT_6-1,Right,4,Left,497,37,32,Sound_1,Incongruent,y,4.0,1,experiment,rt,Other,Right,20,0,1,626.3492063492064,497.0
266,RT_6-1,Right,7,Right,533,-42,-38,None,Congruent,y,7.0,1,experiment,rt,Other,Right,20,1,0,546.109375,533.0
267,RT_6-1,Left,2,Left,566,35,30,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,566.0
268,RT_6-1,Left,6,Left,597,-1,-5,Sound_1,Incongruent,y,6.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,597.0
269,RT_6-1,Right,3,Right,799,44,42,None,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,799.0
270,RT_6-1,Left,4,Left,468,-37,-32,None,None,y,4.0,1,experiment,rt,Other,Right,20,1,0,538.4375,468.0
271,RT_6-1,Right,7,Right,664,0,-1,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,664.0
272,RT_6-1,Left,7,Left,334,-31,-33,None,None,y,7.0,1,experiment,rt,Other,Right,20,1,0,538.4375,334.0
273,RT_6-1,Right,2,Right,399,31,32,None,Incongruent,y,2.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,399.0
274,RT_6-1,Left,4,Left,566,-2,-4,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,566.0
275,RT_6-1,Left,2,Left,600,-34,-32,None,Congruent,y,2.0,1,experiment,rt,Other,Right,20,1,0,546.109375,600.0
276,RT_6-1,Left,2,Left,532,-1,-3,None,None,y,2.0,1,experiment,rt,Other,Right,20,1,0,538.4375,532.0
277,RT_6-1,Left,8,Left,664,-34,-31,Sound_1,Incongruent,y,8.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,664.0
278,RT_6-1,Right,1,Right,532,-1,0,None,Incongruent,y,1.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,532.0
279,RT_6-1,Right,7,Left,599,-33,-39,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,0,1,626.3492063492064,599.0
280,RT_6-1,Right,5,Right,498,1,1,None,Congruent,y,5.0,1,experiment,rt,Other,Right,20,1,0,546.109375,498.0
281,RT_6-1,Right,8,Right,467,35,32,None,Incongruent,y,8.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,467.0
282,RT_6-1,Right,4,Right,632,0,-1,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,632.0
283,RT_6-1,Left,3,Left,705,42,40,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,705.0
284,RT_6-1,Left,6,Left,531,-30,-36,Sound_1,None,y,6.0,1,experiment,rt,Other,Right,20,1,0,538.4375,531.0
285,RT_6-1,Left,8,Left,566,51,53,None,Incongruent,y,8.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,566.0
286,RT_6-1,Right,3,Right,665,-39,-33,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,665.0
287,RT_6-1,Right,7,Right,498,44,37,None,None,y,7.0,1,experiment,rt,Other,Right,20,1,0,538.4375,498.0
288,RT_6-1,Right,8,Right,433,-35,-31,Sound_1,Incongruent,y,8.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,433.0
289,RT_6-1,Right,7,Right,533,2,-1,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,533.0
290,RT_6-1,Right,2,Right,466,43,43,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,466.0
291,RT_6-1,Right,2,Right,365,-52,-50,Sound_1,Incongruent,y,2.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,365.0
292,RT_6-1,Left,4,Left,666,42,55,None,Congruent,y,4.0,1,experiment,rt,Other,Right,20,1,0,546.109375,666.0
293,RT_6-1,Right,5,Right,402,-45,-42,None,None,y,5.0,1,experiment,rt,Other,Right,20,1,0,538.4375,402.0
294,RT_6-1,Right,1,Right,633,39,38,None,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,633.0
295,RT_6-1,Right,3,Left,531,0,0,Sound_1,Incongruent,y,3.0,1,experiment,rt,Other,Right,20,0,1,626.3492063492064,531.0
296,RT_6-1,Left,1,Left,698,31,42,Sound_1,Incongruent,y,1.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,698.0
297,RT_6-1,Right,7,Right,498,-39,-42,Sound_1,None,y,7.0,1,experiment,rt,Other,Right,20,1,0,538.4375,498.0
298,RT_6-1,Left,5,Left,666,38,36,None,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,666.0
299,RT_6-1,Left,4,Left,531,1,4,Sound_1,None,y,4.0,1,experiment,rt,Other,Right,20,1,0,538.4375,531.0
300,RT_6-1,Left,7,Left,634,-52,-57,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,634.0
301,RT_6-1,Left,5,Left,800,6,8,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,800.0
302,RT_6-1,Right,3,Right,499,-31,-31,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,499.0
303,RT_6-1,Left,1,Left,531,3,4,Sound_1,None,y,1.0,1,experiment,rt,Other,Right,20,1,0,538.4375,531.0
304,RT_6-1,Left,6,Left,698,45,45,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,698.0
305,RT_6-1,Right,4,Right,501,-2,0,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,501.0
306,RT_6-1,Left,2,Left,498,33,33,Sound_1,None,y,2.0,1,experiment,rt,Other,Right,20,1,0,538.4375,498.0
307,RT_6-1,Right,1,Right,666,-36,-32,None,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,666.0
308,RT_6-1,Left,6,Left,365,41,39,Sound_1,Congruent,y,6.0,1,experiment,rt,Other,Right,20,1,0,546.109375,365.0
309,RT_6-1,Left,2,Left,865,-38,-37,None,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,865.0
310,RT_6-1,Left,8,Left,463,41,47,Sound_1,None,y,8.0,1,experiment,rt,Other,Right,20,1,0,538.4375,463.0
311,RT_6-1,Left,4,Left,599,0,2,None,Incongruent,y,4.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,599.0
312,RT_6-1,Right,8,Right,467,36,46,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,467.0
313,RT_6-1,Left,4,Left,671,-35,-46,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,671.0
314,RT_6-1,Left,7,Left,364,50,41,Sound_1,Incongruent,y,7.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,364.0
315,RT_6-1,Right,2,Right,665,-4,-7,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,665.0
316,RT_6-1,Left,4,Left,665,48,46,Sound_1,Incongruent,y,4.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,665.0
317,RT_6-1,Left,1,Left,465,-37,-35,None,None,y,1.0,1,experiment,rt,Other,Right,20,1,0,538.4375,465.0
318,RT_6-1,Right,1,Right,463,4,2,Sound_1,Congruent,y,1.0,1,experiment,rt,Other,Right,20,1,0,546.109375,463.0
319,RT_6-1,Right,3,Right,699,54,63,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,699.0
320,RT_6-1,Left,3,Left,599,-2,-1,None,Congruent,y,3.0,1,experiment,rt,Other,Right,20,1,0,546.109375,599.0
321,RT_6-1,Left,7,Left,566,-41,-41,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,566.0
322,RT_6-1,Left,5,Left,531,48,46,Sound_1,None,y,5.0,1,experiment,rt,Other,Right,20,1,0,538.4375,531.0
323,RT_6-1,Right,4,Right,666,-50,-51,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,666.0
324,RT_6-1,Right,1,Right,433,52,59,None,None,y,1.0,1,experiment,rt,Other,Right,20,1,0,538.4375,433.0
325,RT_6-1,Left,5,Left,498,-8,-4,Sound_1,Congruent,y,5.0,1,experiment,rt,Other,Right,20,1,0,546.109375,498.0
326,RT_6-1,Right,3,Right,465,37,36,None,Congruent,y,3.0,1,experiment,rt,Other,Right,20,1,0,546.109375,465.0
327,RT_6-1,Left,8,Left,465,-3,0,Sound_1,Congruent,y,8.0,1,experiment,rt,Other,Right,20,1,0,546.109375,465.0
328,RT_6-1,Left,3,Left,498,54,52,Sound_1,Congruent,y,3.0,1,experiment,rt,Other,Right,20,1,0,546.109375,498.0
329,RT_6-1,Left,5,Left,499,-49,-52,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,499.0
330,RT_6-1,Left,2,Left,699,0,0,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,699.0
331,RT_6-1,Right,5,Right,500,56,57,Sound_1,Congruent,y,5.0,1,experiment,rt,Other,Right,20,1,0,546.109375,500.0
332,RT_6-1,Right,6,Right,465,-51,-31,Sound_1,Congruent,y,6.0,1,experiment,rt,Other,Right,20,1,0,546.109375,465.0
333,RT_6-1,Right,6,Right,499,51,54,None,Congruent,y,6.0,1,experiment,rt,Other,Right,20,1,0,546.109375,499.0
334,RT_6-1,Right,6,Right,866,-4,-6,None,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,866.0
335,RT_6-1,Left,4,Left,498,-39,-40,Sound_1,Congruent,y,4.0,1,experiment,rt,Other,Right,20,1,0,546.109375,498.0
336,RT_6-1,Left,5,Left,467,4,1,None,None,y,5.0,1,experiment,rt,Other,Right,20,1,0,538.4375,467.0
337,RT_6-1,Left,2,Left,596,-46,-15,Sound_1,Incongruent,y,2.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,596.0
338,RT_6-1,Right,8,Right,499,46,51,Sound_1,Congruent,y,8.0,1,experiment,rt,Other,Right,20,1,0,546.109375,499.0
339,RT_6-1,Right,1,Right,366,-38,-33,None,Congruent,y,1.0,1,experiment,rt,Other,Right,20,1,0,546.109375,366.0
340,RT_6-1,Left,3,Right,500,7,8,Sound_1,Incongruent,y,3.0,1,experiment,rt,Other,Right,20,0,1,626.3492063492064,500.0
341,RT_6-1,Right,5,Right,833,-42,-37,None,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,833.0
342,RT_6-1,Left,3,Left,499,38,36,None,None,y,3.0,1,experiment,rt,Other,Right,20,1,0,538.4375,499.0
343,RT_6-1,Left,3,Left,566,-3,-2,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,566.0
344,RT_6-1,Left,2,Left,636,37,38,None,Incongruent,y,2.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,636.0
345,RT_6-1,Left,1,Left,532,-47,-42,Sound_1,Congruent,y,1.0,1,experiment,rt,Other,Right,20,1,0,546.109375,532.0
346,RT_6-1,Right,6,Right,538,40,38,Sound_1,None,y,6.0,1,experiment,rt,Other,Right,20,1,0,538.4375,538.0
347,RT_6-1,Left,6,Left,732,-34,-33,None,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,732.0
348,RT_6-1,Right,8,Right,631,44,42,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,631.0
349,RT_6-1,Right,3,Left,498,-35,-42,None,Incongruent,y,3.0,1,experiment,rt,Other,Right,20,0,1,626.3492063492064,498.0
350,RT_6-1,Left,7,Left,666,3,0,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,666.0
351,RT_6-1,Left,5,Left,698,-43,-31,Sound_1,Incongruent,y,5.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,698.0
352,RT_6-1,Left,3,Left,665,38,31,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,665.0
353,RT_6-1,Left,6,Left,736,-1,-1,None,Congruent,y,6.0,1,experiment,rt,Other,Right,20,1,0,546.109375,736.0
354,RT_6-1,Right,7,Right,598,58,59,Sound_1,Incongruent,y,7.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,598.0
355,RT_6-1,Left,4,Left,599,-34,-43,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,599.0
356,RT_6-1,Right,6,Right,565,5,3,Sound_1,Incongruent,y,6.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,565.0
357,RT_6-1,Left,5,Left,732,-36,-36,None,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,732.0
358,RT_6-1,Left,3,Left,798,5,3,None,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,798.0
359,RT_6-1,Right,7,Right,533,47,51,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,533.0
360,RT_6-1,Right,7,Right,733,-42,-37,None,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,733.0
361,RT_6-1,Right,3,Right,500,5,7,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,500.0
362,RT_6-1,Left,1,Left,504,33,31,None,Congruent,y,1.0,1,experiment,rt,Other,Right,20,1,0,546.109375,504.0
363,RT_6-1,Left,7,Left,465,1,0,Sound_1,None,y,7.0,1,experiment,rt,Other,Right,20,1,0,538.4375,465.0
364,RT_6-1,Right,2,Right,500,-36,-30,None,None,y,2.0,1,experiment,rt,Other,Right,20,1,0,538.4375,500.0
365,RT_6-1,Left,4,Left,933,0,-1,None,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,933.0
366,RT_6-1,Right,6,Right,568,30,23,None,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,568.0
367,RT_6-1,Left,1,Left,698,-37,-36,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,698.0
368,RT_6-1,Right,5,Right,532,45,43,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,532.0
369,RT_6-1,Left,6,Left,832,-2,-2,None,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,832.0
370,RT_6-1,Left,8,Left,466,-39,-38,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,466.0
371,RT_6-1,Left,1,Left,498,38,36,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,498.0
372,RT_6-1,Left,8,Left,465,-55,-56,None,Congruent,y,8.0,1,experiment,rt,Other,Right,20,1,0,546.109375,465.0
373,RT_6-1,Left,2,Right,532,1,0,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,0,1,626.3492063492064,532.0
374,RT_6-1,Left,7,Left,633,52,56,None,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,633.0
375,RT_6-1,Left,3,Left,499,-45,-43,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,499.0
376,RT_6-1,Right,8,Left,564,-1,-1,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,0,1,626.3492063492064,564.0
377,RT_6-1,Right,3,Right,531,-42,-40,Sound_1,Congruent,y,3.0,1,experiment,rt,Other,Right,20,1,0,546.109375,531.0
378,RT_6-1,Left,4,Left,600,46,50,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,600.0
379,RT_6-1,Left,7,Left,632,-1,0,None,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,632.0
380,RT_6-1,Right,8,Right,499,-34,-33,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,499.0
381,RT_6-1,Right,5,Right,464,7,2,Sound_1,None,y,5.0,1,experiment,rt,Other,Right,20,1,0,538.4375,464.0
382,RT_6-1,Right,6,Right,566,-36,-36,None,Incongruent,y,6.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,566.0
383,RT_6-1,Left,7,Left,499,48,57,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,499.0
384,RT_6-1,Right,5,Right,564,-42,-41,Sound_1,Incongruent,y,5.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,564.0
385,RT_6-1,Right,2,Right,533,1,0,None,Congruent,y,2.0,1,experiment,rt,Other,Right,20,1,0,546.109375,533.0
386,RT_6-1,Right,6,Right,666,59,13,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,666.0
387,RT_6-1,Right,1,Right,466,-1,-1,Sound_1,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,466.0
388,RT_6-1,Left,6,Left,433,-39,-40,None,Incongruent,y,6.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,433.0
389,RT_6-1,Left,6,Left,665,58,59,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,665.0
390,RT_6-1,Right,4,Right,464,-1,-3,Sound_1,Congruent,y,4.0,1,experiment,rt,Other,Right,20,1,0,546.109375,464.0
391,RT_6-1,Left,7,Left,500,50,48,None,Congruent,y,7.0,1,experiment,rt,Other,Right,20,1,0,546.109375,500.0
392,RT_6-1,Left,7,Left,498,-39,-38,Sound_1,Congruent,y,7.0,1,experiment,rt,Other,Right,20,1,0,546.109375,498.0
393,RT_6-1,Right,6,Right,566,7,1,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,566.0
394,RT_6-1,Left,8,Left,699,46,48,None,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,699.0
395,RT_6-1,Right,3,Right,432,0,-1,None,None,y,3.0,1,experiment,rt,Other,Right,20,1,0,538.4375,432.0
396,RT_6-1,Left,3,Left,665,-33,-36,None,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,665.0
397,RT_6-1,Right,4,Right,598,1,0,None,Incongruent,y,4.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,598.0
398,RT_6-1,Right,8,Right,499,-32,-31,None,None,y,8.0,1,experiment,rt,Other,Right,20,1,0,538.4375,499.0
399,RT_6-1,Right,4,Right,530,52,56,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,530.0
400,RT_6-1,Right,1,Right,665,-34,-44,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,665.0
401,RT_6-1,Right,1,Right,632,4,0,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,632.0
402,RT_6-1,Right,3,Right,399,40,41,Sound_1,None,y,3.0,1,experiment,rt,Other,Right,20,1,0,538.4375,399.0
403,RT_6-1,Right,5,Right,532,-42,-37,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,532.0
404,RT_6-1,Right,5,Right,632,36,36,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,632.0
405,RT_6-1,Right,5,Right,599,-2,-4,None,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,599.0
406,RT_6-1,Left,1,Left,766,52,55,None,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,766.0
407,RT_6-1,Right,4,Right,597,-34,-29,None,Congruent,y,4.0,1,experiment,rt,Other,Right,20,1,0,546.109375,597.0
408,RT_6-1,Left,5,Left,533,46,33,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,533.0
409,RT_6-1,Right,8,Right,403,-2,-2,Sound_1,None,y,8.0,1,experiment,rt,Other,Right,20,1,0,538.4375,403.0
410,RT_6-1,Right,2,Right,398,37,37,Sound_1,Congruent,y,2.0,1,experiment,rt,Other,Right,20,1,0,546.109375,398.0
411,RT_6-1,Left,8,Left,930,-1,-3,Sound_1,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,930.0
412,RT_6-1,Right,6,Right,599,-36,-32,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,599.0
413,RT_6-1,Right,6,Right,535,5,2,None,None,y,6.0,1,experiment,rt,Other,Right,20,1,0,538.4375,535.0
414,RT_6-1,Right,1,Right,368,37,36,Sound_1,Incongruent,y,1.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,368.0
415,RT_6-1,Left,8,Left,631,-1,0,None,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,631.0
416,RT_6-1,Left,2,Left,735,37,37,None,None,n,,1,experiment,rt,Other,Right,20,1,0,538.4375,735.0
417,RT_6-1,Left,1,Left,599,-1,0,None,Incongruent,y,1.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,599.0
418,RT_6-1,Right,8,Right,765,-32,-31,None,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,765.0
419,RT_6-1,Right,7,Right,532,0,-1,Sound_1,Congruent,y,7.0,1,experiment,rt,Other,Right,20,1,0,546.109375,532.0
420,RT_6-1,Left,5,Left,466,-35,-34,None,Congruent,y,5.0,1,experiment,rt,Other,Right,20,1,0,546.109375,466.0
421,RT_6-1,Left,8,Left,567,0,1,None,None,y,8.0,1,experiment,rt,Other,Right,20,1,0,538.4375,567.0
422,RT_6-1,Left,3,Right,332,-34,-33,Sound_1,None,y,3.0,1,experiment,rt,Other,Right,20,0,1,538.4375,332.0
423,RT_6-1,Right,7,Right,666,-1,0,None,Incongruent,y,7.0,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,666.0
424,RT_6-1,Left,8,Left,532,35,32,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,532.0
425,RT_6-1,Right,8,Right,436,-7,-6,None,Congruent,y,8.0,1,experiment,rt,Other,Right,20,1,0,546.109375,436.0
426,RT_6-1,Right,1,Right,532,34,36,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,532.0
427,RT_6-1,Right,2,Right,831,0,3,Sound_1,None,y,2.0,1,experiment,rt,Other,Right,20,1,0,538.4375,831.0
428,RT_6-1,Left,6,Left,467,30,31,None,None,y,6.0,1,experiment,rt,Other,Right,20,1,0,538.4375,467.0
429,RT_6-1,Right,2,Right,466,-38,-39,Sound_1,Congruent,n,,1,experiment,rt,Other,Right,20,1,0,546.109375,466.0
430,RT_6-1,Right,3,None,1001,4,6,None,Incongruent,n,,1,experiment,rt,Other,Right,20,0,1,626.3492063492064,626.3492063492064
431,RT_6-1,Left,4,Left,667,37,36,None,Incongruent,n,,1,experiment,rt,Other,Right,20,1,0,626.3492063492064,667.0
456,RT_5-1,Right,1,Right,932,0,3,None,Congruent,n,,1,experiment,rt,Female,Right,21,1,0,631.921875,932.0
457,RT_5-1,Left,8,Left,332,45,42,None,Incongruent,y,8.0,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,332.0
458,RT_5-1,Left,8,Left,664,-2,-5,None,None,y,8.0,1,experiment,rt,Female,Right,21,1,0,638.828125,664.0
459,RT_5-1,Right,1,Right,666,-43,-49,None,Congruent,y,1.0,1,experiment,rt,Female,Right,21,1,0,631.921875,666.0
460,RT_5-1,Left,3,Left,565,0,1,Sound_1,None,n,,1,experiment,rt,Female,Right,21,1,0,638.828125,565.0
461,RT_5-1,Left,4,Left,764,34,30,Sound_1,Incongruent,y,4.0,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,764.0
462,RT_5-1,Right,3,Right,632,-31,-31,None,Incongruent,y,3.0,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,632.0
463,RT_5-1,Right,7,Right,633,1,0,Sound_1,None,n,,1,experiment,rt,Female,Right,21,1,0,638.828125,633.0
464,RT_5-1,Left,6,Left,430,35,34,None,None,y,6.0,1,experiment,rt,Female,Right,21,1,0,638.828125,430.0
465,RT_5-1,Left,4,Left,931,-41,-40,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,931.0
466,RT_5-1,Left,7,Left,666,3,1,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,21,1,0,631.921875,666.0
467,RT_5-1,Right,8,Right,832,-37,-49,None,Incongruent,n,,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,832.0
468,RT_5-1,Left,5,Left,697,38,36,None,None,n,,1,experiment,rt,Female,Right,21,1,0,638.828125,697.0
469,RT_5-1,Left,2,Left,497,-2,-2,Sound_1,Congruent,y,2.0,1,experiment,rt,Female,Right,21,1,0,631.921875,497.0
470,RT_5-1,Left,8,Left,833,-31,-32,None,Incongruent,n,,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,833.0
471,RT_5-1,Right,8,Right,602,44,41,Sound_1,None,n,,1,experiment,rt,Female,Right,21,1,0,638.828125,602.0
472,RT_5-1,Left,3,Left,632,-1,-3,Sound_1,Incongruent,y,3.0,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,632.0
473,RT_5-1,Right,6,Right,831,-31,-28,None,Incongruent,y,6.0,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,831.0
474,RT_5-1,Left,3,Left,799,40,43,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,799.0
475,RT_5-1,Right,5,Right,897,-52,-33,Sound_1,Incongruent,y,5.0,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,897.0
476,RT_5-1,Right,5,Right,866,57,55,None,Incongruent,y,5.0,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,866.0
477,RT_5-1,Left,2,Left,799,-44,-41,None,Congruent,y,2.0,1,experiment,rt,Female,Right,21,1,0,631.921875,799.0
478,RT_5-1,Left,7,Left,597,-5,-5,Sound_1,None,y,7.0,1,experiment,rt,Female,Right,21,1,0,638.828125,597.0
479,RT_5-1,Left,2,Left,999,-50,-51,None,Incongruent,n,,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,999.0
480,RT_5-1,Left,5,Left,603,43,43,None,Incongruent,y,5.0,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,603.0
481,RT_5-1,Right,2,Right,665,0,1,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,21,1,0,726.0833333333334,665.0
482,RT_5-1,Right,4,Right,966,-47,-42,None,None,n,,1,experiment,rt,Female,Right,21,1,0,638.828125,966.0
483,RT_5-1,Left,1,Left,632,1,1,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,21,1,0,631.921875,632.0
