subj,stimType,stimPos,resp,rt,initWheelPos,finalWheelPos,tone,flanker,cue,cuePos,trialNum,phase,bias,sex,hand,age,acc,err
ACC_8-1,Left,3,Left,700,-43,-49,None,Incongruent,y,3,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,8,Left,766,45,37,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,4,Right,465,-41,-40,None,Congruent,y,4,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,2,Left,598,42,41,None,Incongruent,y,2,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,8,None,1001,-49,-46,None,Incongruent,n,NA,1,experiment,acc,Female,Right,20,0,1
ACC_8-1,Left,5,Left,800,54,50,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,1,Right,465,-46,-51,Sound_1,None,y,1,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,5,Right,831,-4,-4,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,5,Right,665,-43,-39,None,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,2,Left,532,-1,-1,None,None,y,2,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,1,Right,499,-46,-45,None,Congruent,y,1,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,6,None,1001,41,30,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,20,0,1
ACC_8-1,Right,5,Right,698,0,0,None,Congruent,y,5,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,1,Left,599,-43,-39,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,1,Left,564,-1,-2,Sound_1,None,y,1,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,7,Left,833,-34,-33,None,Congruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,3,Right,397,36,34,Sound_1,None,y,3,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,2,Right,566,-34,-30,None,None,y,2,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,7,Right,667,43,41,None,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,4,Right,600,-2,0,None,Congruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,5,Right,731,46,43,None,Incongruent,y,5,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,2,Left,531,-1,-4,Sound_1,Congruent,y,2,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,4,Right,732,-51,-59,None,None,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,2,Right,632,-5,0,None,Congruent,y,2,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,2,Left,566,51,49,Sound_1,None,y,2,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,5,Right,767,-53,-50,None,None,y,5,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,4,Right,496,0,-1,Sound_1,Congruent,y,4,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,6,Right,731,47,48,Sound_1,None,y,6,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,1,Left,665,-52,-53,None,None,y,1,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,6,Left,832,-2,-3,None,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,2,Right,531,35,34,Sound_1,Congruent,y,2,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,6,Left,701,-58,-58,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,7,Left,766,53,48,None,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,5,Right,698,-54,-56,Sound_1,Incongruent,y,5,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,2,Right,666,50,57,None,Congruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,5,Left,599,-4,-2,None,None,y,5,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,3,Right,801,36,31,None,None,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,7,Right,500,-46,-53,None,Congruent,y,7,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,1,Right,467,50,45,None,None,y,1,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,2,Right,498,-51,-52,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,7,Left,798,1,-33,Sound_1,None,y,7,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,6,Right,699,-36,-35,None,Congruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,3,Left,765,1,-3,None,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,5,Left,565,50,51,Sound_1,None,y,5,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,8,Left,565,-42,-40,Sound_1,Incongruent,y,8,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,5,Right,865,57,54,None,Congruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,5,Left,699,-34,-33,Sound_1,None,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,3,Left,632,-8,1,Sound_1,None,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,7,Left,599,53,51,None,Congruent,y,7,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,2,Left,831,-6,-5,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,1,Right,632,-46,-32,None,None,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,3,Right,565,-5,-1,None,None,y,3,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,2,Left,532,-58,-55,None,Congruent,y,2,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,3,Left,565,56,46,Sound_1,Congruent,y,3,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,4,Left,865,-50,-50,Sound_1,Congruent,y,4,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,1,Left,467,37,32,None,Congruent,y,1,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,3,Right,565,-40,-27,Sound_1,Congruent,y,3,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,7,Left,766,-6,0,None,None,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,8,Right,499,-37,-36,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,5,Left,563,1,-2,Sound_1,Congruent,y,5,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,4,Right,468,-48,-46,Sound_1,None,y,4,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,3,Left,500,57,56,None,None,y,3,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,8,Right,899,-34,-32,None,None,y,8,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,1,Right,498,5,-3,None,Incongruent,y,1,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,3,None,1001,53,49,None,Congruent,n,NA,1,experiment,acc,Female,Right,20,0,1
ACC_8-1,Left,3,Left,498,-7,-5,None,Congruent,y,3,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,8,Right,967,-55,-53,None,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,2,Right,732,53,53,None,Incongruent,y,2,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,5,Left,498,-51,-53,Sound_1,Incongruent,y,5,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,2,Left,599,51,56,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,1,Right,467,-5,-6,Sound_1,Congruent,y,1,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,5,None,1001,50,49,Sound_1,None,n,NA,1,experiment,acc,Female,Right,20,0,1
ACC_8-1,Left,7,Left,804,-54,-46,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,8,Left,765,0,1,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,3,Right,834,-40,-37,None,Incongruent,y,3,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,2,Left,766,55,56,None,None,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,8,Right,631,-8,-5,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,5,None,1001,-49,-33,None,Incongruent,n,NA,1,experiment,acc,Female,Right,20,0,1
ACC_8-1,Right,7,Right,666,-6,2,None,Congruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,2,Right,599,44,45,Sound_1,None,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Left,2,Left,668,-45,-46,Sound_1,Incongruent,y,2,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,4,Right,664,43,39,Sound_1,Incongruent,y,4,1,experiment,acc,Female,Right,20,1,0
ACC_8-1,Right,2,Right,767,-57,-52,None,Incongruent,n,NA,1,experiment,acc,Female,Right,20,1,0
ACC_6-1,Left,7,None,1001,-33,-34,None,Congruent,n,NA,1,practice,acc,Female,Right,22,0,1
ACC_6-1,Right,6,Right,964,39,42,Sound_1,None,y,6,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Left,3,Left,831,-56,-49,Sound_1,Congruent,n,NA,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Left,4,Left,933,-8,-6,None,None,n,NA,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Right,4,Right,832,-46,-45,None,None,n,NA,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Left,2,Left,698,-7,-7,None,None,y,2,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Right,5,Right,664,-54,-54,None,None,y,5,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Right,6,Right,666,-4,-2,None,None,y,6,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Left,6,None,1001,-55,-55,None,Incongruent,y,6,1,practice,acc,Female,Right,22,0,1
ACC_6-1,Right,1,Right,765,52,51,Sound_1,Congruent,n,NA,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Right,1,Left,265,-55,-55,Sound_1,None,y,1,1,practice,acc,Female,Right,22,0,1
ACC_6-1,Left,4,Left,798,-5,-7,Sound_1,Congruent,n,NA,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Right,2,Right,565,-39,-38,None,None,y,2,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Right,7,Right,632,32,31,Sound_1,Congruent,n,NA,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Left,3,Left,632,-2,-2,Sound_1,None,n,NA,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Right,5,Left,265,52,53,Sound_1,Congruent,y,5,1,practice,acc,Female,Right,22,0,1
ACC_6-1,Right,8,Right,865,-1,0,Sound_1,None,y,8,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Right,1,None,1001,53,44,None,Incongruent,n,NA,1,practice,acc,Female,Right,22,0,1
ACC_6-1,Right,7,Right,732,0,2,Sound_1,None,n,NA,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Left,6,Left,666,48,46,None,Congruent,n,NA,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Right,4,Right,665,-49,-50,Sound_1,None,y,4,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Left,1,Left,632,54,55,Sound_1,None,n,NA,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Left,8,Left,798,-42,-43,None,Congruent,y,8,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Right,3,Right,731,-1,-2,Sound_1,Incongruent,y,3,1,practice,acc,Female,Right,22,1,0
ACC_6-1,Left,8,Left,666,33,33,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,8,Right,599,-43,-39,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,7,Left,831,40,39,Sound_1,Incongruent,y,7,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,8,Left,798,3,4,Sound_1,Congruent,y,8,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,2,Right,732,-37,-35,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,5,Right,699,-4,-2,None,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,4,Left,599,-40,-40,None,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,8,Right,799,0,-1,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,8,Right,631,39,40,Sound_1,Congruent,y,8,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,8,Left,632,-34,-34,None,Congruent,y,8,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,8,Left,631,2,2,None,None,y,8,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,8,Right,532,55,54,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,3,Right,666,-1,-1,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,1,Right,465,-51,-49,None,Congruent,y,1,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,1,Right,632,40,38,Sound_1,Incongruent,y,1,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,1,Left,732,-38,-41,None,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,2,Left,765,4,0,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,3,Right,564,-47,-46,Sound_1,Congruent,y,3,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,3,Left,696,41,37,Sound_1,Congruent,y,3,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,4,Left,765,0,0,None,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,3,Right,499,-47,-48,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,1,Right,632,39,37,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,7,Left,732,0,-2,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,2,Left,697,-52,-47,Sound_1,Incongruent,y,2,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,5,Left,999,55,48,None,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,6,Right,732,3,9,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,4,Right,831,57,24,Sound_1,Incongruent,y,4,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,6,Right,698,-51,-36,None,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,4,Left,732,1,1,None,Incongruent,y,4,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,7,Right,531,-50,-46,Sound_1,None,y,7,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,5,Right,598,46,48,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,3,Left,598,1,0,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,4,Left,765,-48,-47,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,7,Left,699,41,35,None,Congruent,y,7,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,1,Left,564,-1,0,Sound_1,None,y,1,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,8,Right,499,-48,-48,None,None,y,8,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,8,Right,632,53,51,None,Incongruent,y,8,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,7,Left,599,1,3,None,Incongruent,y,7,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,5,Right,766,-58,-57,None,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,1,Right,498,1,4,Sound_1,Congruent,y,1,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,7,Left,564,-53,-52,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,5,Right,632,6,3,None,Congruent,n,NA,1,experiment,acc,Female,Right,22,0,1
ACC_6-1,Left,6,Left,732,46,44,None,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,1,Right,664,-1,0,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,1,Left,866,-52,-47,None,None,y,1,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,7,None,1001,50,47,None,Incongruent,n,NA,1,experiment,acc,Female,Right,22,0,1
ACC_6-1,Right,4,Right,732,-48,-42,None,Congruent,y,4,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,4,Left,731,43,38,Sound_1,Incongruent,y,4,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,7,Right,832,-45,-43,None,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,8,Right,532,4,6,Sound_1,None,y,8,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,2,Right,531,50,48,Sound_1,Congruent,y,2,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,4,Right,663,-43,-42,Sound_1,None,y,4,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,6,Left,497,4,1,None,Congruent,y,6,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,5,Left,799,37,34,None,Incongruent,y,5,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,1,Right,567,0,3,None,Incongruent,y,1,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,3,Left,698,-50,-49,None,Incongruent,y,3,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,2,Left,698,41,37,None,Incongruent,y,2,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,8,Left,832,-3,0,None,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,8,Right,866,-50,-48,None,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,4,Right,698,39,38,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,8,Right,599,-51,-49,Sound_1,Incongruent,y,8,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,1,Right,798,5,6,None,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,6,Left,465,-46,-47,Sound_1,None,y,6,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,4,Left,666,48,47,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,8,Left,698,0,1,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,3,Left,630,-49,-44,Sound_1,None,y,3,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,8,Left,663,52,49,Sound_1,None,y,8,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,5,Right,731,-49,-48,Sound_1,Incongruent,y,5,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,7,Right,696,3,6,None,Incongruent,y,7,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,6,Left,699,56,54,None,None,y,6,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,7,Right,866,-51,-50,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,4,Right,632,7,1,None,Incongruent,y,4,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,7,Right,664,55,50,Sound_1,Incongruent,y,7,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,4,Left,606,-47,-45,None,None,y,4,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,6,Left,801,4,4,None,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,8,Left,730,-48,-45,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,6,Right,799,50,46,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,5,Left,867,-44,-42,None,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,2,Left,699,50,50,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,5,Left,565,-44,-44,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,4,Right,697,7,6,None,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,6,Right,630,52,48,Sound_1,None,y,6,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,2,Left,564,-1,-1,Sound_1,Congruent,y,2,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,6,Left,498,47,46,Sound_1,Congruent,y,6,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,5,Left,629,-41,-39,Sound_1,Incongruent,y,5,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,7,Right,632,10,8,None,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,3,Left,598,-39,-38,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,2,Left,532,5,1,None,None,y,2,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,1,Right,464,49,47,None,None,y,1,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,7,Right,633,0,1,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,3,Right,564,48,48,None,Congruent,y,3,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,4,Right,532,1,5,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,3,Left,567,47,44,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,6,Left,597,3,4,Sound_1,Incongruent,y,6,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,8,Right,663,-33,-39,Sound_1,Incongruent,y,8,1,experiment,acc,Female,Right,22,0,1
ACC_6-1,Right,2,Right,597,2,3,Sound_1,None,y,2,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,1,Left,832,42,40,None,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,1,Right,832,-46,-44,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,4,Right,798,40,32,None,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,5,Left,798,0,3,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,5,Right,696,-50,-49,None,None,y,5,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,1,Right,834,58,57,None,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,4,Left,630,-49,-49,Sound_1,Congruent,y,4,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,3,Right,799,57,56,None,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,2,Left,732,-5,-2,None,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,3,Left,699,-50,-48,None,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,1,Left,799,3,4,None,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,4,Left,533,45,38,None,Congruent,y,4,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,3,Right,467,0,5,None,None,y,3,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,2,Left,734,-51,-47,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,2,Right,499,51,52,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,7,Left,665,1,3,None,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,1,Left,632,52,51,None,Congruent,y,1,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,4,Right,598,0,5,Sound_1,Congruent,y,4,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,6,Right,631,-51,-50,Sound_1,Congruent,y,6,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,3,None,1001,8,7,None,Incongruent,n,NA,1,experiment,acc,Female,Right,22,0,1
ACC_6-1,Right,5,Right,731,53,54,None,Incongruent,y,5,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,8,Right,473,0,3,None,Congruent,y,8,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,7,Left,563,-49,-45,Sound_1,Congruent,y,7,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,6,None,1001,-3,-8,Sound_1,None,n,NA,1,experiment,acc,Female,Right,22,0,1
ACC_6-1,Left,2,Left,965,-44,-49,None,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,8,None,1001,57,59,None,Congruent,n,NA,1,experiment,acc,Female,Right,22,0,1
ACC_6-1,Right,5,Right,732,6,3,None,Congruent,y,5,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,4,Right,831,-51,-49,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,2,Right,866,-2,0,None,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,1,Left,599,-50,-46,Sound_1,Congruent,y,1,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,6,Right,866,52,46,None,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,5,Right,898,-56,-32,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,8,Left,732,46,44,None,Incongruent,y,8,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,8,Left,799,-53,-48,None,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,1,Left,632,4,3,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,7,Left,965,-47,-41,None,None,y,7,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,7,Right,865,43,49,None,Incongruent,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Right,6,Right,732,-42,-40,None,Incongruent,y,6,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,1,Left,675,0,2,None,Incongruent,y,1,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,2,None,1001,48,37,None,None,n,NA,1,experiment,acc,Female,Right,22,0,1
ACC_6-1,Right,4,Right,700,-48,-48,None,None,n,NA,1,experiment,acc,Female,Right,22,1,0
ACC_6-1,Left,3,Left,899,53,31,None,Congruent,n,NA,1,experiment,acc,Female,Right,22,1,0
